device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5387,2016-07-02 08:46:00,0,5.3530,Soar,0.94,53.0102059,4.7162258,16,30.4,2025-05-26 08:10:25,45_best
5387,2016-07-02 08:50:48,0,0.1603,SitStand,0.99,53.0084499,4.7121406,-1,28.5,2025-05-26 08:10:25,45_best
5387,2016-07-02 08:55:36,0,16.7796,Soar,0.99,53.0075059,4.7158303,29,32.1,2025-05-26 08:10:25,45_best
5387,2016-07-02 09:00:25,0,4.8325,Flap,1.00,53.0068476,4.7234919,7,28.5,2025-05-26 08:10:25,45_best
5387,2016-07-02 09:05:27,0,6.4150,Flap,0.88,53.0123572,4.7138421,15,27.8,2025-05-26 08:10:25,45_best
5387,2016-07-02 09:10:34,0,3.3512,Soar,0.57,53.0119318,4.7140895,10,26.5,2025-05-26 08:10:25,45_best
5387,2016-07-02 09:15:19,0,1.9179,TerLoco,0.85,53.0058197,4.7161133,0,27.1,2025-05-26 08:10:25,45_best
5387,2016-07-02 09:20:08,0,0.9284,TerLoco,0.86,53.0057491,4.7161425,0,33.1,2025-05-26 08:10:25,45_best
5387,2016-07-02 09:24:56,0,11.0400,Soar,0.99,53.0041893,4.7173642,56,31.2,2025-05-26 08:10:25,45_best
5387,2016-07-02 09:29:46,0,2.2560,Soar,0.71,53.0136797,4.7150071,134,27.5,2025-05-26 08:10:25,45_best
