device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
871,2017-06-14 13:28:21,0,2.5544,Soar,0.63,52.7221451,4.6409161,45,30.5,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:21,20,2.5544,Soar,0.97,52.7221451,4.6409161,45,30.5,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:26,0,2.8073,Soar,0.98,52.7223154,4.6408903,48,30.2,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:26,20,2.8073,Soar,0.85,52.7223154,4.6408903,48,30.2,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:31,0,2.8357,Soar,0.73,52.7224021,4.6407380,51,30.6,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:31,20,2.8357,Manouvre,0.43,52.7224021,4.6407380,51,30.6,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:36,0,3.8778,Soar,0.90,52.7225691,4.6407278,51,30.3,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:36,20,3.8778,Soar,0.90,52.7225691,4.6407278,51,30.3,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:41,0,4.3149,Soar,0.91,52.7227546,4.6407699,53,30.9,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:41,20,4.3149,Soar,0.90,52.7227546,4.6407699,53,30.9,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:46,0,13.3994,Manouvre,0.77,52.7226877,4.6411595,52,30.5,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:46,20,13.3994,Manouvre,0.56,52.7226877,4.6411595,52,30.5,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:51,0,12.3664,Soar,0.67,52.7220430,4.6411002,55,30.3,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:51,20,12.3664,Soar,0.98,52.7220430,4.6411002,55,30.3,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:56,0,9.4110,Soar,0.82,52.7219350,4.6412047,56,30.3,2025-05-26 08:09:58,45_best
871,2017-06-14 13:28:56,20,9.4110,Soar,0.90,52.7219350,4.6412047,56,30.3,2025-05-26 08:09:58,45_best
871,2017-06-14 13:29:01,0,15.4645,Soar,0.79,52.7213573,4.6415688,54,30.2,2025-05-26 08:09:58,45_best
871,2017-06-14 13:29:01,20,15.4645,Soar,0.71,52.7213573,4.6415688,54,30.2,2025-05-26 08:09:58,45_best
871,2017-06-14 13:29:06,0,8.8483,Soar,0.97,52.7210789,4.6410020,53,30.6,2025-05-26 08:09:58,45_best
871,2017-06-14 13:29:06,20,8.8483,Soar,0.63,52.7210789,4.6410020,53,30.6,2025-05-26 08:09:58,45_best
