device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5387,2016-08-09 18:21:52,0,0.4308,SitStand,0.98,53.0054072,4.7135136,-49,32.0,2025-05-26 08:11:29,45_best
5387,2016-08-09 18:26:40,0,0.5400,SitStand,0.96,53.0082253,4.7115451,-309,35.0,2025-05-26 08:11:29,45_best
5387,2016-08-09 18:31:30,0,0.8921,SitStand,0.72,53.0053058,4.7143161,38,33.7,2025-05-26 08:11:29,45_best
5387,2016-08-09 18:36:29,0,1.1675,SitStand,0.93,53.0056596,4.7117758,-168,35.1,2025-05-26 08:11:29,45_best
5387,2016-08-09 18:41:20,0,0.5012,SitStand,0.93,53.0052823,4.7135728,-4,30.7,2025-05-26 08:11:29,45_best
5387,2016-08-09 18:46:10,0,0.8629,Float,0.53,53.0055417,4.7135171,-37,34.5,2025-05-26 08:11:29,45_best
5387,2016-08-09 18:50:58,0,0.9465,SitStand,0.68,53.0066686,4.7134698,-81,35.5,2025-05-26 08:11:29,45_best
5387,2016-08-09 18:55:46,0,0.3645,SitStand,0.98,53.0057671,4.7134753,-28,36.0,2025-05-26 08:11:29,45_best
5387,2016-08-09 19:00:32,0,0.3330,SitStand,0.97,53.0072214,4.7133226,-32,36.0,2025-05-26 08:11:29,45_best
