device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5391,2016-07-10 10:44:57,0,4.3122,Flap,0.96,52.8480034,4.5671118,7,30.3,2025-05-26 08:14:31,45_best
5391,2016-07-10 10:49:45,0,3.7301,Flap,0.98,52.8428149,4.5631741,4,30.7,2025-05-26 08:14:31,45_best
5391,2016-07-10 10:54:33,0,3.9890,Flap,0.99,52.8412646,4.5611234,16,30.7,2025-05-26 08:14:31,45_best
5391,2016-07-10 10:59:20,0,4.7483,Flap,0.97,52.8446451,4.5551665,17,30.3,2025-05-26 08:14:31,45_best
5391,2016-07-10 11:04:08,0,8.5549,Flap,1.00,52.8389881,4.5565498,9,30.1,2025-05-26 08:14:31,45_best
5391,2016-07-10 11:08:57,0,13.8963,Flap,0.98,52.8492054,4.5470041,23,30.1,2025-05-26 08:14:31,45_best
5391,2016-07-10 11:13:45,0,6.9600,Flap,0.87,52.8519294,4.5492062,8,30.4,2025-05-26 08:14:31,45_best
5391,2016-07-10 11:18:32,0,18.0430,Flap,0.95,52.8539337,4.5595419,16,29.4,2025-05-26 08:14:31,45_best
5391,2016-07-10 11:23:20,0,9.8709,Flap,0.88,52.8486748,4.5645442,14,29.3,2025-05-26 08:14:31,45_best
5391,2016-07-10 11:28:10,0,4.5738,Flap,0.61,52.8557227,4.5534808,7,29.7,2025-05-26 08:14:31,45_best
5391,2016-07-10 11:32:57,0,6.7329,Flap,1.00,52.8467855,4.5557565,7,29.9,2025-05-26 08:14:31,45_best
5391,2016-07-10 11:37:45,0,6.6744,Flap,0.98,52.8422780,4.5468632,0,30.2,2025-05-26 08:14:31,45_best
5391,2016-07-10 11:42:33,0,12.1974,Flap,0.53,52.8427916,4.5310095,1,30.3,2025-05-26 08:14:31,45_best
5391,2016-07-10 11:47:21,0,6.3753,Flap,0.97,52.8354216,4.5369730,8,30.0,2025-05-26 08:14:31,45_best
5391,2016-07-10 11:52:10,0,5.3215,Flap,0.99,52.8266172,4.5383864,-6,31.0,2025-05-26 08:14:31,45_best
5391,2016-07-10 11:56:58,0,5.6633,Flap,1.00,52.8254330,4.5247599,-9,29.3,2025-05-26 08:14:31,45_best
5391,2016-07-10 12:03:08,0,11.9456,Flap,0.99,52.8178523,4.5110779,8,30.4,2025-05-26 08:14:31,45_best
5391,2016-07-10 12:07:53,0,9.4278,Flap,1.00,52.8082211,4.5120306,6,30.1,2025-05-26 08:14:31,45_best
5391,2016-07-10 12:12:43,0,4.4539,Manouvre,0.94,52.7992694,4.5015986,2,25.0,2025-05-26 08:14:31,45_best
5391,2016-07-10 12:23:17,0,8.0545,Flap,0.99,52.7786041,4.5166392,13,29.1,2025-05-26 08:14:31,45_best
5391,2016-07-10 12:28:35,0,6.6597,Flap,0.99,52.7656308,4.5224133,5,29.5,2025-05-26 08:14:31,45_best
5391,2016-07-10 12:33:41,0,9.2038,Flap,1.00,52.7587176,4.5156669,1,29.7,2025-05-26 08:14:31,45_best
5391,2016-07-10 12:40:42,0,1.3234,Flap,0.85,52.7908236,4.4889776,21,30.1,2025-05-26 08:14:31,45_best
5391,2016-07-10 12:45:40,0,7.6433,Flap,0.98,52.7964413,4.4788546,12,29.0,2025-05-26 08:14:31,45_best
5391,2016-07-10 12:55:51,0,7.6697,Flap,0.99,52.7914463,4.4903766,13,29.7,2025-05-26 08:14:31,45_best
5391,2016-07-10 13:00:41,0,11.5563,Flap,0.97,52.7991880,4.4824474,19,28.6,2025-05-26 08:14:31,45_best
5391,2016-07-10 13:05:29,0,1.8933,Manouvre,0.59,52.7928763,4.4883010,-1,27.2,2025-05-26 08:14:31,45_best
5391,2016-07-10 13:10:16,0,4.9512,Flap,0.98,52.7916129,4.4884272,19,30.5,2025-05-26 08:14:31,45_best
5391,2016-07-10 13:15:04,0,7.0529,Flap,0.97,52.7844730,4.4901256,32,29.2,2025-05-26 08:14:31,45_best
5391,2016-07-10 13:19:52,0,8.5796,Flap,0.97,52.7855967,4.4813642,12,29.0,2025-05-26 08:14:31,45_best
5391,2016-07-10 13:24:41,0,0.7682,Float,1.00,52.7874276,4.5018174,1,27.4,2025-05-26 08:14:31,45_best
5391,2016-07-10 13:29:29,0,1.3393,Float,0.97,52.7865775,4.5030380,1,28.9,2025-05-26 08:14:31,45_best
5391,2016-07-10 13:35:04,0,15.8096,Flap,0.97,52.7976993,4.5076615,32,30.9,2025-05-26 08:14:31,45_best
5391,2016-07-10 13:39:52,0,1.0122,Float,1.00,52.7972818,4.5151244,-3,29.1,2025-05-26 08:14:31,45_best
5391,2016-07-10 13:44:41,0,0.6951,Float,1.00,52.7962230,4.5163385,-2,30.5,2025-05-26 08:14:31,45_best
5391,2016-07-10 13:49:28,0,10.8051,Flap,0.99,52.7928310,4.5218654,50,31.5,2025-05-26 08:14:31,45_best
