device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5593,2018-03-31 11:59:42,0,4.9564,Soar,1.00,20.7473338,-17.5417866,15,33.3,2025-05-26 08:23:18,45_best
5593,2018-03-31 12:09:36,0,8.9913,Soar,0.67,20.7582075,-17.5463030,26,33.6,2025-05-26 08:23:18,45_best
5593,2018-03-31 12:19:29,0,3.8912,Soar,0.99,20.7587595,-17.5620160,31,33.7,2025-05-26 08:23:18,45_best
5593,2018-03-31 12:29:20,0,5.1212,Soar,1.00,20.7691420,-17.5622693,49,33.6,2025-05-26 08:23:18,45_best
5593,2018-03-31 12:39:13,0,9.6552,Soar,1.00,20.7687244,-17.5448597,35,34.0,2025-05-26 08:23:18,45_best
5593,2018-03-31 12:49:05,0,1.1610,Manouvre,0.82,20.7675010,-17.5300330,22,33.9,2025-05-26 08:23:18,45_best
5593,2018-03-31 12:58:56,0,8.8272,Soar,0.79,20.7708272,-17.5181400,22,34.0,2025-05-26 08:23:18,45_best
5593,2018-03-31 13:08:47,0,6.5017,Soar,1.00,20.7726342,-17.5025640,38,34.0,2025-05-26 08:23:18,45_best
5593,2018-03-31 13:18:39,0,3.5819,Manouvre,0.64,20.7420186,-17.4845688,-5,34.0,2025-05-26 08:23:18,45_best
5593,2018-03-31 13:28:32,0,0.7704,SitStand,0.89,20.7309258,-17.4863848,4,35.5,2025-05-26 08:23:18,45_best
5593,2018-03-31 13:38:24,0,4.2158,Soar,0.99,20.7220266,-17.4907369,30,34.3,2025-05-26 08:23:18,45_best
5593,2018-03-31 13:48:21,0,0.8880,Manouvre,0.88,20.7190246,-17.4916351,0,37.7,2025-05-26 08:23:18,45_best
5593,2018-03-31 13:58:08,0,1.4578,Float,0.95,20.7135355,-17.4947224,0,39.0,2025-05-26 08:23:18,45_best
5593,2018-03-31 14:09:06,0,1.2732,SitStand,0.75,20.7055829,-17.5020266,35,36.8,2025-05-26 08:23:18,45_best
5593,2018-03-31 14:20:27,0,3.0769,Soar,0.96,20.7010373,-17.5097190,51,34.0,2025-05-26 08:23:18,45_best
5593,2018-03-31 14:30:24,0,9.9552,Soar,1.00,20.6986902,-17.5199163,31,33.5,2025-05-26 08:23:18,45_best
5593,2018-03-31 14:40:16,0,6.1348,Manouvre,0.94,20.6920597,-17.5281033,14,33.6,2025-05-26 08:23:18,45_best
5593,2018-03-31 14:50:25,0,6.9768,Flap,1.00,20.7024926,-17.5325185,1,33.6,2025-05-26 08:23:18,45_best
5593,2018-03-31 15:00:15,0,1.8706,Float,0.61,20.7134101,-17.5367550,-4,33.1,2025-05-26 08:23:18,45_best
