device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5387,2016-07-31 05:24:17,0,5.7401,Flap,1.00,52.9702170,4.7604432,6,27.0,2025-05-26 08:11:09,45_best
5387,2016-07-31 05:29:04,0,8.9011,Flap,0.73,52.9721514,4.7718815,8,27.6,2025-05-26 08:11:09,45_best
5387,2016-07-31 05:33:53,0,11.8951,Flap,0.98,52.9705909,4.7761841,8,26.6,2025-05-26 08:11:09,45_best
5387,2016-07-31 05:38:40,0,4.5869,Flap,1.00,52.9695699,4.7789475,19,26.8,2025-05-26 08:11:09,45_best
5387,2016-07-31 05:43:44,0,5.7934,Flap,0.98,52.9694466,4.7748091,19,26.9,2025-05-26 08:11:09,45_best
5387,2016-07-31 05:48:33,0,9.9261,Flap,1.00,52.9727928,4.7851131,11,27.1,2025-05-26 08:11:09,45_best
5387,2016-07-31 05:53:20,0,5.8396,Soar,0.82,52.9708424,4.7759261,23,27.0,2025-05-26 08:11:09,45_best
5387,2016-07-31 05:58:09,0,7.8866,Flap,1.00,52.9763939,4.7832958,6,27.3,2025-05-26 08:11:09,45_best
5387,2016-07-31 06:03:07,0,8.0271,Flap,1.00,52.9727921,4.7657094,20,27.2,2025-05-26 08:11:09,45_best
5387,2016-07-31 06:08:32,0,10.8001,Flap,1.00,52.9685619,4.7653573,12,27.3,2025-05-26 08:11:09,45_best
5387,2016-07-31 06:13:20,0,5.3809,Flap,0.84,52.9673621,4.7617388,21,27.3,2025-05-26 08:11:09,45_best
5387,2016-07-31 06:18:08,0,7.0958,Flap,0.99,52.9690043,4.7637054,10,25.5,2025-05-26 08:11:09,45_best
5387,2016-07-31 06:22:56,0,9.3323,Flap,1.00,52.9738066,4.7651043,15,26.0,2025-05-26 08:11:09,45_best
5387,2016-07-31 06:27:44,0,6.7150,Flap,1.00,52.9711017,4.7759825,15,25.8,2025-05-26 08:11:09,45_best
5387,2016-07-31 06:32:32,0,3.1284,Flap,1.00,52.9796488,4.7780981,12,26.0,2025-05-26 08:11:09,45_best
5387,2016-07-31 06:37:19,0,6.2992,Flap,1.00,52.9788913,4.7738333,13,25.4,2025-05-26 08:11:09,45_best
5387,2016-07-31 06:42:08,0,10.0495,Flap,0.75,52.9751706,4.7708592,11,26.3,2025-05-26 08:11:09,45_best
5387,2016-07-31 06:46:59,0,10.1155,Flap,1.00,52.9776465,4.7682171,13,27.0,2025-05-26 08:11:09,45_best
