device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5702,2020-07-13 07:29:34,0,0.8155,SitStand,0.87,53.1783519,5.1086275,-4,18.7,2025-05-26 08:32:30,45_best
5702,2020-07-13 07:34:29,0,1.0065,SitStand,0.94,53.1809037,5.1113693,-6,18.1,2025-05-26 08:32:30,45_best
5702,2020-07-13 07:39:16,0,0.6033,SitStand,0.99,53.1804813,5.1109383,-8,17.2,2025-05-26 08:32:30,45_best
5702,2020-07-13 07:44:04,0,6.3112,TerLoco,1.00,53.1791696,5.1078447,-17,16.4,2025-05-26 08:32:30,45_best
5702,2020-07-13 07:48:52,0,0.5577,SitStand,0.91,53.1809111,5.1135724,-2,16.7,2025-05-26 08:32:30,45_best
5702,2020-07-13 07:53:40,0,0.7439,SitStand,0.94,53.1807118,5.1134055,-8,18.1,2025-05-26 08:32:30,45_best
5702,2020-07-13 07:58:30,0,0.3906,SitStand,0.90,53.1804543,5.1121862,-8,17.8,2025-05-26 08:32:30,45_best
5702,2020-07-13 08:03:17,0,2.0363,Manouvre,0.51,53.1804820,5.1116718,-12,18.2,2025-05-26 08:32:30,45_best
5702,2020-07-13 08:08:05,0,0.6962,SitStand,0.90,53.1804816,5.1113128,-8,18.2,2025-05-26 08:32:30,45_best
5702,2020-07-13 08:13:03,0,6.6231,TerLoco,0.89,53.1756677,5.1079968,-7,16.5,2025-05-26 08:32:30,45_best
5702,2020-07-13 08:17:57,0,0.2735,SitStand,0.94,53.1673397,5.1264204,-5,17.7,2025-05-26 08:32:30,45_best
5702,2020-07-13 08:22:44,0,0.3494,SitStand,1.00,53.1673420,5.1264242,-7,18.0,2025-05-26 08:32:30,45_best
5702,2020-07-13 08:27:32,0,9.7559,TerLoco,0.95,53.1672401,5.1205856,-6,17.1,2025-05-26 08:32:30,45_best
5702,2020-07-13 08:32:20,0,0.6835,SitStand,1.00,53.1640889,5.1144965,-4,17.8,2025-05-26 08:32:30,45_best
5702,2020-07-13 08:37:09,0,0.1081,SitStand,0.99,53.1688411,5.1364131,-3,16.9,2025-05-26 08:32:30,45_best
5702,2020-07-13 08:41:56,0,8.1449,ExFlap,0.49,53.1658097,5.1331868,-11,16.3,2025-05-26 08:32:30,45_best
5702,2020-07-13 08:46:44,0,7.7445,TerLoco,1.00,53.1748590,5.1128208,-11,17.1,2025-05-26 08:32:30,45_best
5702,2020-07-13 08:51:32,0,15.3311,ExFlap,0.73,53.1755125,5.1051491,-10,15.8,2025-05-26 08:32:30,45_best
