device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5999,2020-06-16 04:23:11,0,0.4461,SitStand,0.95,52.8354912,4.6552652,-4,34.2,2025-05-26 08:35:17,45_best
5999,2020-06-16 04:28:02,0,0.9223,SitStand,0.46,52.8341281,4.6540323,-2,33.5,2025-05-26 08:35:17,45_best
5999,2020-06-16 04:32:47,0,0.1480,Pecking,0.59,52.8326870,4.6526621,-3,33.8,2025-05-26 08:35:17,45_best
5999,2020-06-16 04:37:37,0,12.1263,Flap,0.99,52.8270277,4.6197134,10,30.5,2025-05-26 08:35:17,45_best
5999,2020-06-16 04:42:23,0,0.5159,Float,0.98,52.8243303,4.6146903,-5,31.4,2025-05-26 08:35:17,45_best
5999,2020-06-16 04:47:12,0,10.0522,Flap,0.99,52.8283430,4.6089600,1,32.5,2025-05-26 08:35:17,45_best
5999,2020-06-16 04:51:59,0,0.1568,Float,0.96,52.8356917,4.6073017,-7,32.0,2025-05-26 08:35:17,45_best
5999,2020-06-16 04:56:47,0,0.1531,SitStand,0.96,52.8349968,4.6072642,-3,33.8,2025-05-26 08:35:17,45_best
5999,2020-06-16 05:11:11,0,0.1720,SitStand,0.99,52.8490042,4.6099820,-5,32.8,2025-05-26 08:35:17,45_best
5999,2020-06-16 05:15:59,0,0.1949,SitStand,0.87,52.8476937,4.6093812,-4,35.9,2025-05-26 08:35:17,45_best
5999,2020-06-16 05:20:48,0,0.0908,SitStand,0.99,52.8465145,4.6085453,-3,37.0,2025-05-26 08:35:17,45_best
5999,2020-06-16 05:26:06,0,0.4203,SitStand,0.95,52.8452260,4.6077012,-4,37.3,2025-05-26 08:35:17,45_best
5999,2020-06-16 05:30:54,0,0.4222,SitStand,0.98,52.8440603,4.6069063,-4,37.5,2025-05-26 08:35:17,45_best
5999,2020-06-16 05:35:42,0,0.4250,SitStand,0.97,52.8429796,4.6058563,-4,37.1,2025-05-26 08:35:17,45_best
5999,2020-06-16 05:40:31,0,0.3556,SitStand,0.52,52.8445948,4.6021180,-4,28.7,2025-05-26 08:35:17,45_best
5999,2020-06-16 05:45:18,0,10.0134,Flap,0.99,52.8561306,4.6140870,3,30.0,2025-05-26 08:35:17,45_best
5999,2020-06-16 05:50:07,0,0.4602,SitStand,0.97,52.8537459,4.6172259,-3,35.9,2025-05-26 08:35:17,45_best
5999,2020-06-16 05:54:55,0,0.5061,SitStand,0.94,52.8524343,4.6165370,-4,37.4,2025-05-26 08:35:17,45_best
5999,2020-06-16 05:59:43,0,0.3874,SitStand,0.98,52.8498468,4.6277372,-5,33.4,2025-05-26 08:35:17,45_best
5999,2020-06-16 06:04:31,0,0.4117,SitStand,0.87,52.8486528,4.6276564,-4,36.5,2025-05-26 08:35:17,45_best
5999,2020-06-16 06:09:19,0,0.5796,SitStand,0.94,52.8474170,4.6273507,-3,37.5,2025-05-26 08:35:17,45_best
5999,2020-06-16 06:14:07,0,0.8429,SitStand,0.68,52.8460747,4.6272965,-5,37.6,2025-05-26 08:35:17,45_best
5999,2020-06-16 06:18:55,0,0.5960,SitStand,0.74,52.8448783,4.6268471,-4,37.8,2025-05-26 08:35:17,45_best
5999,2020-06-16 06:23:44,0,0.7079,SitStand,0.89,52.8439246,4.6263020,-7,37.8,2025-05-26 08:35:17,45_best
5999,2020-06-16 06:28:31,0,0.9160,SitStand,0.92,52.8427298,4.6257907,-5,36.7,2025-05-26 08:35:17,45_best
5999,2020-06-16 06:33:19,0,0.9772,SitStand,0.72,52.8415494,4.6253210,-7,37.0,2025-05-26 08:35:17,45_best
5999,2020-06-16 06:42:57,0,4.7786,Soar,0.88,52.8405034,4.6271222,107,36.0,2025-05-26 08:35:17,45_best
5999,2020-06-16 06:47:55,0,1.6438,SitStand,0.46,52.8362606,4.6443535,364,31.2,2025-05-26 08:35:17,45_best
5999,2020-06-16 06:53:12,0,0.5822,SitStand,0.86,52.8336664,4.6434552,-10,34.5,2025-05-26 08:35:17,45_best
5999,2020-06-16 06:58:07,0,0.6367,SitStand,0.95,52.8326649,4.6431952,-3,35.8,2025-05-26 08:35:17,45_best
5999,2020-06-16 07:02:55,0,0.5359,SitStand,0.97,52.8317438,4.6428681,-4,36.6,2025-05-26 08:35:17,45_best
5999,2020-06-16 07:07:43,0,0.6582,SitStand,0.89,52.8308668,4.6424490,-3,37.1,2025-05-26 08:35:17,45_best
5999,2020-06-16 07:12:31,0,9.1104,Flap,0.99,52.8378476,4.6254935,9,32.6,2025-05-26 08:35:17,45_best
5999,2020-06-16 07:17:19,0,0.4266,SitStand,0.95,52.8382195,4.6210982,44,32.0,2025-05-26 08:35:17,45_best
5999,2020-06-16 07:22:09,0,155.3786,ExFlap,1.00,52.8421494,4.6052349,184,33.0,2025-05-26 08:35:17,45_best
5999,2020-06-16 07:26:56,0,0.3440,SitStand,0.98,52.8423928,4.6053176,225,32.9,2025-05-26 08:35:17,45_best
5999,2020-06-16 07:31:50,0,0.4547,SitStand,0.99,52.8408212,4.6055571,368,34.4,2025-05-26 08:35:17,45_best
