device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5998,2020-06-22 08:03:19,0,12.2772,Flap,0.99,53.1470736,4.3222690,35,30.1,2025-05-26 08:34:58,45_best
5998,2020-06-22 08:08:17,0,0.3329,Float,0.99,53.1579860,4.3362719,-2,28.2,2025-05-26 08:34:58,45_best
5998,2020-06-22 08:18:24,0,0.2292,Float,0.96,53.1553063,4.3371192,-3,32.3,2025-05-26 08:34:58,45_best
5998,2020-06-22 08:28:32,0,10.8739,Flap,0.94,53.1585787,4.3459625,-3,32.5,2025-05-26 08:34:58,45_best
5998,2020-06-22 08:33:37,0,6.7578,Flap,0.99,53.1661935,4.3353307,-3,28.5,2025-05-26 08:34:58,45_best
5998,2020-06-22 08:49:07,0,12.6692,Flap,0.97,53.1530064,4.3278722,-1,34.7,2025-05-26 08:34:58,45_best
5998,2020-06-22 08:53:55,0,0.5811,Float,0.99,53.1496908,4.3293063,-4,32.5,2025-05-26 08:34:58,45_best
5998,2020-06-22 08:58:43,0,0.2390,Float,0.90,53.1486414,4.3300176,-4,32.1,2025-05-26 08:34:58,45_best
5998,2020-06-22 09:13:08,0,0.8852,SitStand,0.95,53.1435613,4.3348733,4,37.1,2025-05-26 08:34:58,45_best
5998,2020-06-22 09:17:56,0,0.4274,SitStand,0.96,53.1425539,4.3348150,-12,38.5,2025-05-26 08:34:58,45_best
5998,2020-06-22 09:22:44,0,328.9260,ExFlap,1.00,53.1409079,4.3381118,-140,37.3,2025-05-26 08:34:58,45_best
5998,2020-06-22 09:27:34,0,0.4677,SitStand,0.88,53.1390929,4.3368709,-169,38.6,2025-05-26 08:34:58,45_best
5998,2020-06-22 09:32:22,0,0.7179,SitStand,0.93,53.1379328,4.3380733,-64,38.6,2025-05-26 08:34:58,45_best
5998,2020-06-22 09:37:22,0,0.8361,Float,0.93,53.1364147,4.3337874,-4,37.7,2025-05-26 08:34:58,45_best
5998,2020-06-22 09:42:13,0,0.5089,Float,0.98,53.1390353,4.3503465,-5,35.8,2025-05-26 08:34:58,45_best
5998,2020-06-22 09:51:53,0,0.6154,Float,0.99,53.1550094,4.3440050,-2,32.3,2025-05-26 08:34:58,45_best
