device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5393,2016-06-27 15:10:54,0,0.6216,SitStand,0.98,53.0082407,4.7182437,-5,34.6,2025-05-26 08:18:22,45_best
5393,2016-06-27 15:25:48,0,15.3748,Flap,1.00,52.9815405,4.7091117,12,33.1,2025-05-26 08:18:22,45_best
5393,2016-06-27 15:30:36,0,10.8454,Manouvre,0.60,52.9596562,4.7184416,-5,31.8,2025-05-26 08:18:22,45_best
5393,2016-06-27 15:35:24,0,4.9684,Soar,0.81,52.9629947,4.7264345,-6,32.7,2025-05-26 08:18:22,45_best
5393,2016-06-27 15:45:11,0,5.2061,Flap,0.98,52.9684360,4.7441396,-5,32.9,2025-05-26 08:18:22,45_best
5393,2016-06-27 15:50:04,0,4.5468,Soar,0.69,52.9693568,4.7533720,-6,26.1,2025-05-26 08:18:22,45_best
5393,2016-06-27 15:54:52,0,5.8244,Soar,0.59,52.9732485,4.7934490,0,28.7,2025-05-26 08:18:22,45_best
5393,2016-06-27 16:09:59,0,0.0956,Pecking,0.62,52.9633031,4.7377907,-2,24.9,2025-05-26 08:18:22,45_best
5393,2016-06-27 16:14:52,0,0.2835,TerLoco,0.96,52.9633144,4.7376237,-4,24.5,2025-05-26 08:18:22,45_best
5393,2016-06-27 16:19:51,0,5.5583,Soar,0.99,52.9626814,4.7327742,2,29.9,2025-05-26 08:18:22,45_best
5393,2016-06-27 16:24:45,0,2.4427,Boat,0.98,52.9714876,4.7460926,0,27.5,2025-05-26 08:18:22,45_best
5393,2016-06-27 16:34:19,0,4.6157,Soar,0.82,52.9709833,4.7706222,0,30.9,2025-05-26 08:18:22,45_best
5393,2016-06-27 16:39:09,0,6.9270,Flap,0.99,52.9741142,4.7495248,0,28.9,2025-05-26 08:18:22,45_best
5393,2016-06-27 16:43:57,0,6.9817,ExFlap,0.96,52.9753124,4.7373139,-4,29.2,2025-05-26 08:18:22,45_best
5393,2016-06-27 16:48:44,0,3.5486,Flap,0.86,52.9708488,4.7132951,-6,28.5,2025-05-26 08:18:22,45_best
5393,2016-06-27 16:58:20,0,0.2455,Pecking,0.45,52.9719445,4.7009235,-4,23.5,2025-05-26 08:18:22,45_best
5393,2016-06-27 17:03:07,0,0.7781,SitStand,0.82,52.9719455,4.7008980,-5,24.5,2025-05-26 08:18:22,45_best
5393,2016-06-27 17:12:43,0,0.3259,Pecking,0.65,53.0082818,4.7182516,3,26.0,2025-05-26 08:18:22,45_best
